id,title,slug,category,source_page,source,image_filename,image_path
851,MERO A LA MARINERA,mero-a-la-marinera,"Pescados, mariscos y moluscos",1242,missing,,
852,PESCADILLA CON PATATAS PANADERA Y ALMEJAS,pescadilla-con-patatas-panadera-y-almejas,"Pescados, mariscos y moluscos",1243,pdf,0852-pescadilla-con-patatas-panadera-y-almejas.webp,/img/recetas/0852-pescadilla-con-patatas-panadera-y-almejas.webp
853,MOJARRA EN HOJALDRE,mojarra-en-hojaldre,"Pescados, mariscos y moluscos",1246,missing,,
854,MERO AL PAPILLOTE,mero-al-papillote,"Pescados, mariscos y moluscos",1246,missing,,
855,PALOMETA A LA SIDRA,palometa-a-la-sidra,"Pescados, mariscos y moluscos",1247,missing,,
856,PASTEL DE PESCADO Y ALGAS,pastel-de-pescado-y-algas,"Pescados, mariscos y moluscos",1248,missing,,
857,GALLO REBOZADO CON RULOS DE CALABACÍN,gallo-rebozado-con-rulos-de-calabacin,"Pescados, mariscos y moluscos",1249,pdf,0857-gallo-rebozado-con-rulos-de-calabacin.webp,/img/recetas/0857-gallo-rebozado-con-rulos-de-calabacin.webp
858,PERCA CON CREMA DE MEJILLONES,perca-con-crema-de-mejillones,"Pescados, mariscos y moluscos",1251,pdf,0858-perca-con-crema-de-mejillones.webp,/img/recetas/0858-perca-con-crema-de-mejillones.webp
859,PERLÓN COCIDO CON VINAGRETA,perlon-cocido-con-vinagreta,"Pescados, mariscos y moluscos",1253,missing,,
860,PEZ ESPADA EN ADOBO CON SALSA DE MENTA,pez-espada-en-adobo-con-salsa-de-menta,"Pescados, mariscos y moluscos",1254,missing,,
861,RAPE A LA CATALANA,rape-a-la-catalana,"Pescados, mariscos y moluscos",1255,missing,,
862,RAPE EN VINAGRETA,rape-en-vinagreta,"Pescados, mariscos y moluscos",1256,missing,,
863,ATÚN CON MERMELADA DE TOMATE,atun-con-mermelada-de-tomate,"Pescados, mariscos y moluscos",1257,pdf,0863-atun-con-mermelada-de-tomate.webp,/img/recetas/0863-atun-con-mermelada-de-tomate.webp
864,GALLO CON TARTAR DE TOMATE Y ACEITUNAS NEGRAS,gallo-con-tartar-de-tomate-y-aceitunas-negras,"Pescados, mariscos y moluscos",1260,pdf,0864-gallo-con-tartar-de-tomate-y-aceitunas-negras.webp,/img/recetas/0864-gallo-con-tartar-de-tomate-y-aceitunas-negras.webp
865,RODABALLO AL HORNO,rodaballo-al-horno,"Pescados, mariscos y moluscos",1262,missing,,
866,RAYA CON SETAS Y GUISANTES,raya-con-setas-y-guisantes,"Pescados, mariscos y moluscos",1262,missing,,
867,RODABALLO CON SALSA DE NÉCORAS,rodaballo-con-salsa-de-necoras,"Pescados, mariscos y moluscos",1263,missing,,
868,SARGO CON SALSA TÁRTARA,sargo-con-salsa-tartara,"Pescados, mariscos y moluscos",1264,missing,,
869,SALMÓN CON ESPÁRRAGOS Y MAYONESA DE AZAFRÁN,salmon-con-esparragos-y-mayonesa-de-azafran,"Pescados, mariscos y moluscos",1265,pdf,0869-salmon-con-esparragos-y-mayonesa-de-azafran.webp,/img/recetas/0869-salmon-con-esparragos-y-mayonesa-de-azafran.webp
870,SALMONETES EN SALSA ROJA,salmonetes-en-salsa-roja,"Pescados, mariscos y moluscos",1267,missing,,
871,TRUCHAS A LA CAZUELA,truchas-a-la-cazuela,"Pescados, mariscos y moluscos",1268,missing,,
872,MOJARRA CON CESTAS DE BERENJENA Y TOMATE,mojarra-con-cestas-de-berenjena-y-tomate,"Pescados, mariscos y moluscos",1269,pdf,0872-mojarra-con-cestas-de-berenjena-y-tomate.webp,/img/recetas/0872-mojarra-con-cestas-de-berenjena-y-tomate.webp
873,VERDEL ASADO CON PATATAS,verdel-asado-con-patatas,"Pescados, mariscos y moluscos",1271,missing,,
874,VIEIRAS CON QUESO,vieiras-con-queso,"Pescados, mariscos y moluscos",1272,missing,,
875,BOQUERONES EN VINAGRE,boquerones-en-vinagre,"Pescados, mariscos y moluscos",1273,pdf,0875-boquerones-en-vinagre.webp,/img/recetas/0875-boquerones-en-vinagre.webp
876,REPÁPALOS DE BACALAO,repapalos-de-bacalao,"Pescados, mariscos y moluscos",1276,pdf,0876-repapalos-de-bacalao.webp,/img/recetas/0876-repapalos-de-bacalao.webp
877,POKÉ DE ATÚN,poke-de-atun,"Pescados, mariscos y moluscos",1279,missing,,
878,ZARZUELA DE PESCADOS Y MARISCOS,zarzuela-de-pescados-y-mariscos,"Pescados, mariscos y moluscos",1280,missing,,
879,CANUTILLOS CON YOGUR Y FRUTAS,canutillos-con-yogur-y-frutas,Postres,1283,missing,,
880,SAQUITOS DE CHOCOLATE Y FRUTOS SECOS,saquitos-de-chocolate-y-frutos-secos,Postres,1284,pdf,0880-saquitos-de-chocolate-y-frutos-secos.webp,/img/recetas/0880-saquitos-de-chocolate-y-frutos-secos.webp
881,ARROZ CON LECHE,arroz-con-leche,Postres,1287,pdf,0881-arroz-con-leche.webp,/img/recetas/0881-arroz-con-leche.webp
882,TARTA DE GALLETAS,tarta-de-galletas,Postres,1287,missing,,
883,CREPES DE QUESO FRESCO CON NARANJA Y NUECES,crepes-de-queso-fresco-con-naranja-y-nueces,Postres,1289,missing,,
884,TIRAMISÚ CON LECHE CONDENSADA,tiramisu-con-leche-condensada,Postres,1290,missing,,
885,MAGDALENAS DE CHOCOLATE Y LECHE CONDENSADA,magdalenas-de-chocolate-y-leche-condensada,Postres,1291,missing,,
886,TORTITAS AMERICANAS,tortitas-americanas,Postres,1292,missing,,
887,ENROLLADITOS VARIADOS,enrolladitos-variados,Postres,1293,pdf,0887-enrolladitos-variados.webp,/img/recetas/0887-enrolladitos-variados.webp
888,SAQUITOS DE PERAS Y PASAS,saquitos-de-peras-y-pasas,Postres,1294,pdf,0888-saquitos-de-peras-y-pasas.webp,/img/recetas/0888-saquitos-de-peras-y-pasas.webp
889,BROWNIE DE CHOCOLATE,brownie-de-chocolate,Postres,1297,missing,,
890,FRUTAS GRATINADAS CON LECHE CONDENSADA,frutas-gratinadas-con-leche-condensada,Postres,1297,missing,,
891,TORRIJAS,torrijas,Postres,1298,missing,,
892,MOUSSE DE LIMÓN,mousse-de-limon,Postres,1299,missing,,
893,BOLLOS SUIZOS AL AROMA DE AZAHAR,bollos-suizos-al-aroma-de-azahar,Postres,1300,pdf,0893-bollos-suizos-al-aroma-de-azahar.webp,/img/recetas/0893-bollos-suizos-al-aroma-de-azahar.webp
894,VOLOVANES DE FRUTAS ASADAS,volovanes-de-frutas-asadas,Postres,1301,pdf,0894-volovanes-de-frutas-asadas.webp,/img/recetas/0894-volovanes-de-frutas-asadas.webp
895,FRUTAS CON SABAYÓN DE VINO DULCE,frutas-con-sabayon-de-vino-dulce,Postres,1304,missing,,
896,CREPES RELLENOS,crepes-rellenos,Postres,1304,missing,,
897,PASTEL DE MANZANA Y NUECES,pastel-de-manzana-y-nueces,Postres,1305,missing,,
898,CARPACCIO DE PIÑA CON HELADO DE VAINILLA,carpaccio-de-pina-con-helado-de-vainilla,Postres,1306,missing,,
899,"BOCADO DE BIZCOCHO, QUESO Y TURRÓN",bocado-de-bizcocho-queso-y-turron,Postres,1307,pdf,0899-bocado-de-bizcocho-queso-y-turron.webp,/img/recetas/0899-bocado-de-bizcocho-queso-y-turron.webp
900,GALLETAS DE AVENA,galletas-de-avena,Postres,1308,missing,,
901,VASO DE MANGO Y FRESAS,vaso-de-mango-y-fresas,Postres,1309,missing,,
902,LENGUAS DE GATO RELLENAS DE NATA Y FRAMBUESA,lenguas-de-gato-rellenas-de-nata-y-frambuesa,Postres,1310,pdf,0902-lenguas-de-gato-rellenas-de-nata-y-frambuesa.webp,/img/recetas/0902-lenguas-de-gato-rellenas-de-nata-y-frambuesa.webp
903,TARTA DE VERANO,tarta-de-verano,Postres,1312,missing,,
904,BROCHETAS DE FRUTAS CON HELADO,brochetas-de-frutas-con-helado,Postres,1313,pdf,0904-brochetas-de-frutas-con-helado.webp,/img/recetas/0904-brochetas-de-frutas-con-helado.webp
905,BROCHETAS DE MELÓN CON SALSA DE CARAMELO,brochetas-de-melon-con-salsa-de-caramelo,Postres,1316,missing,,
906,CREPES DE CHOCOLATE Y PLÁTANO,crepes-de-chocolate-y-platano,Postres,1316,missing,,
907,MACEDONIA AL HIBISCO CON HELADO,macedonia-al-hibisco-con-helado,Postres,1317,pdf,0907-macedonia-al-hibisco-con-helado.webp,/img/recetas/0907-macedonia-al-hibisco-con-helado.webp
908,MANZANAS EN VASO,manzanas-en-vaso,Postres,1319,missing,,
909,VASITOS DE YOGUR Y FRUTA,vasitos-de-yogur-y-fruta,Postres,1320,pdf,0909-vasitos-de-yogur-y-fruta.webp,/img/recetas/0909-vasitos-de-yogur-y-fruta.webp
910,GALLETAS DE CEREALES Y PIÑONES,galletas-de-cereales-y-pinones,Postres,1323,missing,,
911,CARPACCIO DE NARANJA Y FRESA,carpaccio-de-naranja-y-fresa,Postres,1323,missing,,
912,CUPCAKES DE VAINILLA,cupcakes-de-vainilla,Postres,1324,missing,,
913,DORAYAKI,dorayaki,Postres,1325,pdf,0913-dorayaki.webp,/img/recetas/0913-dorayaki.webp
914,TARTA DE ZANAHORIA Y COCO,tarta-de-zanahoria-y-coco,Postres,1327,missing,,
915,ROCAS DE ARROZ INFLADO,rocas-de-arroz-inflado,Postres,1327,missing,,
916,TARTA DE AVELLANA CON PEPITAS DE CHOCOLATE,tarta-de-avellana-con-pepitas-de-chocolate,Postres,1328,missing,,
917,SOPA DE MELÓN DOS COLORES,sopa-de-melon-dos-colores,Postres,1329,pdf,0917-sopa-de-melon-dos-colores.webp,/img/recetas/0917-sopa-de-melon-dos-colores.webp
918,GALLETAS DE FRESAS CON HELADO,galletas-de-fresas-con-helado,Postres,1332,pdf,0918-galletas-de-fresas-con-helado.webp,/img/recetas/0918-galletas-de-fresas-con-helado.webp
919,PIÑA SALTEADA CON MERENGUE DE LIMA,pina-salteada-con-merengue-de-lima,Postres,1333,missing,,
920,COPAS DE GELATINA DE NARANJA Y FLAN,copas-de-gelatina-de-naranja-y-flan,Postres,1334,missing,,
921,VASITOS DE MASCARPONE Y DULCE DE MANZANA,vasitos-de-mascarpone-y-dulce-de-manzana,Postres,1335,missing,,
922,SEMIFRÍO DE MELÓN,semifrio-de-melon,Postres,1336,pdf,0922-semifrio-de-melon.webp,/img/recetas/0922-semifrio-de-melon.webp
923,CREMA CUAJADA DE CACAHUETE,crema-cuajada-de-cacahuete,Postres,1338,missing,,
924,COPA DE LA CASA,copa-de-la-casa,Postres,1338,missing,,
925,BIZCOCHITOS FRITOS,bizcochitos-fritos,Postres,1339,missing,,
926,COMPOTA DE MORAS CON YOGUR,compota-de-moras-con-yogur,Postres,1340,pdf,0926-compota-de-moras-con-yogur.webp,/img/recetas/0926-compota-de-moras-con-yogur.webp
927,"BIZCOCHITOS DE LECHE CONDENSADA, AVELLANAS Y PASAS",bizcochitos-de-leche-condensada-avellanas-y-pasas,Postres,1342,pdf,0927-bizcochitos-de-leche-condensada-avellanas-y-pasas.webp,/img/recetas/0927-bizcochitos-de-leche-condensada-avellanas-y-pasas.webp
928,VASITOS DE MANGO Y FRUTA DE LA PASIÓN,vasitos-de-mango-y-fruta-de-la-pasion,Postres,1345,missing,,
929,"CANUTILLOS DE HIGOS, QUESO Y AVELLANAS",canutillos-de-higos-queso-y-avellanas,Postres,1345,missing,,
930,TARTITAS DE QUESO Y YOGUR,tartitas-de-queso-y-yogur,Postres,1346,missing,,
931,TARTITAS DE FRUTAS,tartitas-de-frutas,Postres,1347,missing,,
932,TORTILLA ALASKA,tortilla-alaska,Postres,1348,pdf,0932-tortilla-alaska.webp,/img/recetas/0932-tortilla-alaska.webp
933,SOPA TXAKOLI,sopa-txakoli,Postres,1350,pdf,0933-sopa-txakoli.webp,/img/recetas/0933-sopa-txakoli.webp
934,CREMA FRÍA DE MANGO,crema-fria-de-mango,Postres,1352,missing,,
935,"CHUPITOS DE KIWI, YOGUR Y MELOCOTÓN",chupitos-de-kiwi-yogur-y-melocoton,Postres,1353,missing,,
936,FLAN DE MELOCOTÓN,flan-de-melocoton,Postres,1354,missing,,
937,TARTA DE MANZANA,tarta-de-manzana,Postres,1355,pdf,0937-tarta-de-manzana.webp,/img/recetas/0937-tarta-de-manzana.webp
938,LECHE MERENGADA,leche-merengada,Postres,1357,missing,,
939,ROLLITOS DE PASTA FILO,rollitos-de-pasta-filo,Postres,1357,missing,,
940,PASTELITOS DE LIMÓN Y LECHE CONDENSADA,pastelitos-de-limon-y-leche-condensada,Postres,1358,missing,,
941,FLAN DE NATA,flan-de-nata,Postres,1359,pdf,0941-flan-de-nata.webp,/img/recetas/0941-flan-de-nata.webp
942,TARTA DE CHOCOLATE BLANCO Y QUESO,tarta-de-chocolate-blanco-y-queso,Postres,1361,missing,,
943,HOJALDRES DE PERA,hojaldres-de-pera,Postres,1362,missing,,
944,TARTA DE CHOCOLATE Y PLÁTANO,tarta-de-chocolate-y-platano,Postres,1363,pdf,0944-tarta-de-chocolate-y-platano.webp,/img/recetas/0944-tarta-de-chocolate-y-platano.webp
945,BRAZO DE GITANO,brazo-de-gitano,Postres,1364,pdf,0945-brazo-de-gitano.webp,/img/recetas/0945-brazo-de-gitano.webp
946,TARTA DE HIGOS,tarta-de-higos,Postres,1366,missing,,
947,PERAS AL OPORTO CON YOGUR,peras-al-oporto-con-yogur,Postres,1367,missing,,
948,VASITOS DE CREMA DE CAFÉ,vasitos-de-crema-de-cafe,Postres,1368,missing,,
949,GRANIZADO DE SANDÍA,granizado-de-sandia,Postres,1369,pdf,0949-granizado-de-sandia.webp,/img/recetas/0949-granizado-de-sandia.webp
950,LIMONES RELLENOS,limones-rellenos,Postres,1369,missing,,
951,FRUTAS ROJAS Y PLÁTANO CON BOINA,frutas-rojas-y-platano-con-boina,Postres,1372,missing,,
952,COMPOTA DE PIÑA,compota-de-pina,Postres,1372,missing,,
953,OREJAS DE CARNAVAL,orejas-de-carnaval,Postres,1373,pdf,0953-orejas-de-carnaval.webp,/img/recetas/0953-orejas-de-carnaval.webp
954,FRITOS DE FRAMBUESAS Y MERENGUE DE CANELA,fritos-de-frambuesas-y-merengue-de-canela,Postres,1376,pdf,0954-fritos-de-frambuesas-y-merengue-de-canela.webp,/img/recetas/0954-fritos-de-frambuesas-y-merengue-de-canela.webp
955,COPA ENERGÉTICA,copa-energetica,Postres,1378,missing,,
956,MOUSSE DE TURRÓN,mousse-de-turron,Postres,1378,missing,,
957,LECHE FRITA,leche-frita,Postres,1379,missing,,
958,MOUSSE DE NARANJA,mousse-de-naranja,Postres,1380,missing,,
959,COPAS DE MELOCOTÓN Y QUESO,copas-de-melocoton-y-queso,Postres,1381,pdf,0959-copas-de-melocoton-y-queso.webp,/img/recetas/0959-copas-de-melocoton-y-queso.webp
960,PANACOTA CON FRESAS Y FRUTA DE LA PASIÓN,panacota-con-fresas-y-fruta-de-la-pasion,Postres,1383,missing,,
961,TORTITAS,tortitas,Postres,1383,missing,,
962,HIGOS CON CHOCOLATE Y PASTA KATAIFI,higos-con-chocolate-y-pasta-kataifi,Postres,1384,pdf,0962-higos-con-chocolate-y-pasta-kataifi.webp,/img/recetas/0962-higos-con-chocolate-y-pasta-kataifi.webp
963,TORTITAS DE CASTAÑAS,tortitas-de-castanas,Postres,1386,pdf,0963-tortitas-de-castanas.webp,/img/recetas/0963-tortitas-de-castanas.webp
964,PIÑA CON YOGUR Y FRAMBUESAS,pina-con-yogur-y-frambuesas,Postres,1388,missing,,
965,ESTRELLA DE CHOCOLATE,estrella-de-chocolate,Postres,1389,missing,,
966,GELATINA DE YOGUR CON FRUTAS,gelatina-de-yogur-con-frutas,Postres,1390,missing,,
967,DULCE DE COCO,dulce-de-coco,Postres,1391,missing,,
968,TORRIJAS CON DULCE DE LECHE,torrijas-con-dulce-de-leche,Postres,1392,pdf,0968-torrijas-con-dulce-de-leche.webp,/img/recetas/0968-torrijas-con-dulce-de-leche.webp
969,BERLINESAS,berlinesas,Postres,1394,missing,,
970,HELADO DE FRESA Y PLÁTANO,helado-de-fresa-y-platano,Postres,1395,pdf,0970-helado-de-fresa-y-platano.webp,/img/recetas/0970-helado-de-fresa-y-platano.webp
971,CUAJADA CON GELATINA DE MEMBRILLO,cuajada-con-gelatina-de-membrillo,Postres,1395,missing,,
972,BIZCOCHO DE LIMÓN,bizcocho-de-limon,Postres,1397,missing,,
973,FLAN DE PERA,flan-de-pera,Postres,1398,pdf,0973-flan-de-pera.webp,/img/recetas/0973-flan-de-pera.webp
974,FLAN CON LECHE CONDENSADA,flan-con-leche-condensada,Postres,1401,missing,,
975,CLAFOUTIS DE UVAS NEGRAS,clafoutis-de-uvas-negras,Postres,1401,missing,,
976,DULCE DE MEMBRILLO CON FRUTOS SECOS,dulce-de-membrillo-con-frutos-secos,Postres,1402,missing,,
977,SORBETE DE PIÑA CON SIROPE DE GRANADA,sorbete-de-pina-con-sirope-de-granada,Postres,1403,pdf,0977-sorbete-de-pina-con-sirope-de-granada.webp,/img/recetas/0977-sorbete-de-pina-con-sirope-de-granada.webp
978,BUÑUELOS RELLENOS DE CREMA DE LIMA,bunuelos-rellenos-de-crema-de-lima,Postres,1405,missing,,
979,BIZCOCHITOS DE MANZANA Y JENGIBRE,bizcochitos-de-manzana-y-jengibre,Postres,1406,pdf,0979-bizcochitos-de-manzana-y-jengibre.webp,/img/recetas/0979-bizcochitos-de-manzana-y-jengibre.webp
980,CREMOSO DE LIMÓN Y QUESO,cremoso-de-limon-y-queso,Postres,1406,missing,,
981,TATIN DE PERA,tatin-de-pera,Postres,1408,pdf,0981-tatin-de-pera.webp,/img/recetas/0981-tatin-de-pera.webp
982,TARTA DE ALMENDRAS Y ARÁNDANOS,tarta-de-almendras-y-arandanos,Postres,1410,missing,,
983,GALLETAS DE NATA,galletas-de-nata,Postres,1411,missing,,
984,COPAS DE BIZCOCHO Y HELADO,copas-de-bizcocho-y-helado,Postres,1412,missing,,
985,FILLOAS DE CARNAVAL,filloas-de-carnaval,Postres,1413,missing,,
986,HELADO DE TURRÓN CON FRAMBUESAS,helado-de-turron-con-frambuesas,Postres,1414,pdf,0986-helado-de-turron-con-frambuesas.webp,/img/recetas/0986-helado-de-turron-con-frambuesas.webp
987,CHOCOLATE CON CHURROS DE CAFÉ,chocolate-con-churros-de-cafe,Postres,1416,missing,,
988,REQUESÓN CON NUECES Y GROSELLAS,requeson-con-nueces-y-grosellas,Postres,1417,missing,,
989,CRUMBLE DE PERA Y FRESA,crumble-de-pera-y-fresa,Postres,1418,pdf,0989-crumble-de-pera-y-fresa.webp,/img/recetas/0989-crumble-de-pera-y-fresa.webp
990,BARRITAS ENERGÉTICAS,barritas-energeticas,Postres,1420,missing,,
991,CREMA CUAJADA,crema-cuajada,Postres,1421,missing,,
992,COMPOTA DE KIWI Y NARANJA,compota-de-kiwi-y-naranja,Postres,1422,pdf,0992-compota-de-kiwi-y-naranja.webp,/img/recetas/0992-compota-de-kiwi-y-naranja.webp
993,PUDIN DE BRIOCHE Y FRUTA,pudin-de-brioche-y-fruta,Postres,1424,missing,,
994,SOPA DE FRESA Y KIWI,sopa-de-fresa-y-kiwi,Postres,1425,missing,,
995,TORTITAS DE MANZANA,tortitas-de-manzana,Postres,1426,pdf,0995-tortitas-de-manzana.webp,/img/recetas/0995-tortitas-de-manzana.webp
996,MERENGUES DE LIMA AL HORNO,merengues-de-lima-al-horno,Postres,1428,missing,,
997,GELATINA DE CHOCOLATE,gelatina-de-chocolate,Postres,1429,missing,,
998,MORCILLA DULCE,morcilla-dulce,Postres,1430,pdf,0998-morcilla-dulce.webp,/img/recetas/0998-morcilla-dulce.webp
999,GOXUA,goxua,Postres,1433,missing,,
1000,MOUSSE DE MANGO,mousse-de-mango,Postres,1434,pdf,1000-mousse-de-mango.webp,/img/recetas/1000-mousse-de-mango.webp
