id,title,slug,category,source_page,expected_filename,search_query_suggestion
976,DULCE DE MEMBRILLO CON FRUTOS SECOS,dulce-de-membrillo-con-frutos-secos,Postres,1402,0976-dulce-de-membrillo-con-frutos-secos.webp,DULCE DE MEMBRILLO CON FRUTOS SECOS receta foto
978,BUÑUELOS RELLENOS DE CREMA DE LIMA,bunuelos-rellenos-de-crema-de-lima,Postres,1405,0978-bunuelos-rellenos-de-crema-de-lima.webp,BUÑUELOS RELLENOS DE CREMA DE LIMA receta foto
980,CREMOSO DE LIMÓN Y QUESO,cremoso-de-limon-y-queso,Postres,1406,0980-cremoso-de-limon-y-queso.webp,CREMOSO DE LIMÓN Y QUESO receta foto
982,TARTA DE ALMENDRAS Y ARÁNDANOS,tarta-de-almendras-y-arandanos,Postres,1410,0982-tarta-de-almendras-y-arandanos.webp,TARTA DE ALMENDRAS Y ARÁNDANOS receta foto
983,GALLETAS DE NATA,galletas-de-nata,Postres,1411,0983-galletas-de-nata.webp,GALLETAS DE NATA receta foto
984,COPAS DE BIZCOCHO Y HELADO,copas-de-bizcocho-y-helado,Postres,1412,0984-copas-de-bizcocho-y-helado.webp,COPAS DE BIZCOCHO Y HELADO receta foto
985,FILLOAS DE CARNAVAL,filloas-de-carnaval,Postres,1413,0985-filloas-de-carnaval.webp,FILLOAS DE CARNAVAL receta foto
987,CHOCOLATE CON CHURROS DE CAFÉ,chocolate-con-churros-de-cafe,Postres,1416,0987-chocolate-con-churros-de-cafe.webp,CHOCOLATE CON CHURROS DE CAFÉ receta foto
988,REQUESÓN CON NUECES Y GROSELLAS,requeson-con-nueces-y-grosellas,Postres,1417,0988-requeson-con-nueces-y-grosellas.webp,REQUESÓN CON NUECES Y GROSELLAS receta foto
990,BARRITAS ENERGÉTICAS,barritas-energeticas,Postres,1420,0990-barritas-energeticas.webp,BARRITAS ENERGÉTICAS receta foto
991,CREMA CUAJADA,crema-cuajada,Postres,1421,0991-crema-cuajada.webp,CREMA CUAJADA receta foto
993,PUDIN DE BRIOCHE Y FRUTA,pudin-de-brioche-y-fruta,Postres,1424,0993-pudin-de-brioche-y-fruta.webp,PUDIN DE BRIOCHE Y FRUTA receta foto
994,SOPA DE FRESA Y KIWI,sopa-de-fresa-y-kiwi,Postres,1425,0994-sopa-de-fresa-y-kiwi.webp,SOPA DE FRESA Y KIWI receta foto
996,MERENGUES DE LIMA AL HORNO,merengues-de-lima-al-horno,Postres,1428,0996-merengues-de-lima-al-horno.webp,MERENGUES DE LIMA AL HORNO receta foto
997,GELATINA DE CHOCOLATE,gelatina-de-chocolate,Postres,1429,0997-gelatina-de-chocolate.webp,GELATINA DE CHOCOLATE receta foto
999,GOXUA,goxua,Postres,1433,0999-goxua.webp,GOXUA receta foto
